data,vendas,loja,regiao
8/13/2025,1949.93,TK ELEVADORES CHILE S.A.,CHILE
8/11/2025,813.29,TK ELEVADORES PANAMA S.A.,PANAMA S.A
8/11/2025,5.86,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
8/11/2025,2957.66,TK ELEVADORES CHILE S.A.,CHILE
8/11/2025,522.84,TK ELEVADORES CHILE S.A.,CHILE
8/11/2025,364.17,TK ELEVADORES CHILE S.A.,CHILE
8/11/2025,95.48,TK ELEVADORES CHILE S.A.,CHILE
8/11/2025,94.07,TK ELEVADORES CHILE S.A.,CHILE
8/11/2025,1708.05,TK ELEVADORES CHILE S.A.,CHILE
8/11/2025,7212.98,TK ELEVADORES CHILE S.A.,CHILE
8/11/2025,699.69,TK ELEVADORES CHILE S.A.,CHILE
8/11/2025,371.22,TK ELEVADORES CHILE S.A.,CHILE
8/11/2025,10872.11,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
8/11/2025,1571.94,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
8/11/2025,1564.62,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
8/11/2025,12989.41,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
8/11/2025,335.47,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
8/11/2025,113.49,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
8/11/2025,1432.47,TK ELEVADORES PERU S.A.C.,PERU
8/11/2025,5123,TK ELEVADORES PERU S.A.C.,PERU
8/11/2025,13.02,TK ELEVADORES PERU S.A.C.,PERU
8/11/2025,852.45,TK ELEVADORES PERU S.A.C.,PERU
8/11/2025,129.27,TK ELEVADORES PERU S.A.C.,PERU
8/11/2025,31.9,TK ELEVADORES PERU S.A.C.,PERU
8/8/2025,3496.45,TK ELEVADORES MEXICO S.A. DE C.V.,MEXICO
8/7/2025,154.31,TK ELEVADORES URUGUAY SRL,URUGUAY
8/7/2025,24.66,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
8/7/2025,151.57,TEKNICA ELEVACIÓN,Argentina
8/7/2025,2718.76,TEKNICA ELEVACIÓN,Argentina
8/7/2025,276.72,TEKNICA ELEVACIÓN,Argentina
8/7/2025,258.64,TEKNICA ELEVACIÓN,Argentina
8/7/2025,2138,TEKNICA ELEVACIÓN,Argentina
8/7/2025,37.04,TEKNICA ELEVACIÓN,Argentina
8/7/2025,248.99,TEKNICA ELEVACIÓN,Argentina
8/7/2025,92.5,TEKNICA ELEVACIÓN,Argentina
8/7/2025,91.95,TEKNICA ELEVACIÓN,Argentina
8/7/2025,1255104,TEKNICA ELEVACIÓN,Argentina
8/7/2025,10561.87,TEKNICA ELEVACIÓN,Argentina
8/7/2025,343.57,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
8/7/2025,2807.75,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
8/7/2025,404.39,TK ELEVADORES MEXICO S.A. DE C.V.,MEXICO
8/7/2025,201.32,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
8/7/2025,216.72,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
8/7/2025,5861.31,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
8/7/2025,1402.23,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
8/6/2025,11.9,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
8/6/2025,139.16,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
8/6/2025,2616.77,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
8/6/2025,8361.65,Hayes Elevator TCI Ltd,Hayes Elevator TCI Ltd
8/6/2025,1958.77,TK ELEVADORES MEXICO S.A. DE C.V.,MEXICO
8/6/2025,188.49,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
8/6/2025,155.2,TK ELEVADORES URUGUAY SRL,URUGUAY
8/6/2025,147.26,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
8/6/2025,8.43,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
8/6/2025,226.24,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
8/6/2025,28,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
8/6/2025,208.88,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
8/6/2025,208.38,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
8/6/2025,37.86,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
8/6/2025,267.74,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
8/6/2025,192.62,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
8/6/2025,287.47,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
8/6/2025,1278.18,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
8/6/2025,748.88,"TK Elevadores Portugal,",PORTUGAL
8/5/2025,19.95,TK ELEVADORES PANAMA S.A.,PANAMA S.A
8/5/2025,69.21,TK ELEVADORES PANAMA S.A.,PANAMA S.A
8/5/2025,1823.6,TK ELEVADORES PANAMA S.A.,PANAMA S.A
8/5/2025,336.59,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
8/5/2025,87.4,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
8/5/2025,39.79,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
8/5/2025,103.16,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
8/5/2025,441.74,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
8/5/2025,66118,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
8/5/2025,537.84,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
8/5/2025,415.29,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
8/5/2025,1288.35,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
8/5/2025,66.79,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
8/5/2025,138.65,TK ELEVADORES PERU S.A.C.,PERU
8/5/2025,1399.5,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
8/5/2025,27.11,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
8/4/2025,81194,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
8/4/2025,11892.62,THYSSENKRUPP ELEVADORES S.A.,SOUTH AMERICA
8/4/2025,18181,TK ELEVADORES PERU S.A.C.,PERU
8/1/2025,148.55,TK ELEVADORES CHILE S.A.,CHILE
8/1/2025,991.3,TK ELEVADORES CHILE S.A.,CHILE
8/1/2025,429.92,TK ELEVADORES CHILE S.A.,CHILE
8/1/2025,133.32,TK ELEVADORES CHILE S.A.,CHILE
8/1/2025,315.08,TK ELEVADORES CHILE S.A.,CHILE
8/1/2025,1312.99,TK ELEVADORES CHILE S.A.,CHILE
8/1/2025,2319.41,TK ELEVADORES CHILE S.A.,CHILE
8/1/2025,43.13,TK ELEVADORES MEXICO S.A. DE C.V.,MEXICO
8/1/2025,42167,THYSSENKRUPP ELEVADORES S.A.,SOUTH AMERICA
8/1/2025,25591.57,TK ELEVADORES CHILE S.A.,CHILE
8/1/2025,198.13,TK ELEVADORES CHILE S.A.,CHILE
8/1/2025,245.51,TK ELEVADORES CHILE S.A.,CHILE
8/1/2025,786.11,TK ELEVADORES CHILE S.A.,CHILE
8/1/2025,525.64,TK ELEVADORES CHILE S.A.,CHILE
7/31/2025,644.1,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
7/31/2025,511.82,TK ELEVADORES URUGUAY SRL,URUGUAY
7/31/2025,89.59,TK ELEVADORES URUGUAY SRL,URUGUAY
7/31/2025,262.66,TK ELEVADORES URUGUAY SRL,URUGUAY
7/31/2025,237.56,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
7/31/2025,59.33,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
7/31/2025,237.56,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
7/31/2025,134.24,TK ELEVADORES URUGUAY SRL,URUGUAY
7/31/2025,197.05,TK ELEVADORES URUGUAY SRL,URUGUAY
7/31/2025,2818.36,Hayes Elevator TCI Ltd,Hayes Elevator TCI Ltd
7/31/2025,156,TK ELEVADORES PANAMA S.A.,PANAMA S.A
7/31/2025,197.67,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
7/31/2025,1113.84,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
7/31/2025,2227.67,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
7/31/2025,387.1,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
7/31/2025,1911,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
7/31/2025,1655.29,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
7/31/2025,203162,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
7/31/2025,734.19,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
7/31/2025,3475.98,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
7/31/2025,107.57,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
7/31/2025,1563.63,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
7/31/2025,823.39,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
7/31/2025,375.28,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
7/31/2025,839.08,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
7/31/2025,6982.21,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
7/31/2025,30306.05,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
7/31/2025,2195.63,TK ELEVADORES CHILE S.A.,CHILE
7/31/2025,104.44,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
7/31/2025,49.36,TK ELEVADORES MEXICO S.A. DE C.V.,MEXICO
7/31/2025,1114,TK ELEVADORES MEXICO S.A. DE C.V.,MEXICO
7/30/2025,109.62,TK ELEVADORES CHILE S.A.,CHILE
7/30/2025,218.24,TK ELEVADORES CHILE S.A.,CHILE
7/30/2025,10312.22,TK ELEVADORES CHILE S.A.,CHILE
7/30/2025,102.15,TK ELEVADORES CHILE S.A.,CHILE
7/30/2025,554.23,TK ELEVADORES CHILE S.A.,CHILE
7/30/2025,84138,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
7/30/2025,816.3,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
7/30/2025,2771.17,TEKNICA ELEVACIÓN,Argentina
7/30/2025,106,TEKNICA ELEVACIÓN,Argentina
7/30/2025,99.08,TK ELEVADORES PERU S.A.C.,PERU
7/30/2025,149.26,TK ELEVADORES PERU S.A.C.,PERU
7/30/2025,313148,TK ELEVADORES PERU S.A.C.,PERU
7/30/2025,101.81,TK ELEVADORES PERU S.A.C.,PERU
7/30/2025,4732.52,TK ELEVADORES PERU S.A.C.,PERU
7/30/2025,559185,TK ELEVADORES PERU S.A.C.,PERU
7/30/2025,233.63,TK ELEVADORES PERU S.A.C.,PERU
7/30/2025,319.44,TK ELEVADORES PERU S.A.C.,PERU
7/30/2025,675.29,TK ELEVADORES PERU S.A.C.,PERU
7/30/2025,107,TK ELEVADORES PERU S.A.C.,PERU
7/30/2025,539.4,TK ELEVADORES PERU S.A.C.,PERU
7/30/2025,401.29,TK ELEVADORES PERU S.A.C.,PERU
7/30/2025,998.63,TK ELEVADORES CHILE S.A.,CHILE
7/30/2025,1239.61,TK ELEVADORES CHILE S.A.,CHILE
7/30/2025,4109,TK ELEVADORES PANAMA S.A.,PANAMA S.A
7/30/2025,13.44,TK ELEVADORES PANAMA S.A.,PANAMA S.A
7/30/2025,257.82,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
7/29/2025,223.6,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
7/29/2025,26.26,TK ELEVADORES PERU S.A.C.,PERU
7/29/2025,229.29,TK ELEVADORES PERU S.A.C.,PERU
7/29/2025,14.3,TK ELEVADORES PERU S.A.C.,PERU
7/29/2025,121.63,TK ELEVADORES PERU S.A.C.,PERU
7/29/2025,1109.82,TK ELEVADORES PERU S.A.C.,PERU
7/29/2025,1114,TK ELEVADORES PERU S.A.C.,PERU
7/29/2025,1291.96,TK ELEVADORES PERU S.A.C.,PERU
7/29/2025,106.94,TK ELEVADORES PERU S.A.C.,PERU
7/29/2025,18.1,TK ELEVADORES PERU S.A.C.,PERU
7/29/2025,48.33,TK ELEVADORES PERU S.A.C.,PERU
7/29/2025,1057.36,TK ELEVADORES PERU S.A.C.,PERU
7/29/2025,1792.62,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
7/29/2025,33.19,TK ELEVADORES MEXICO S.A. DE C.V.,MEXICO
7/29/2025,69.84,TK ELEVADORES MEXICO S.A. DE C.V.,MEXICO
7/29/2025,9797102,THYSSENKRUPP ELEVADORES S.A.,SOUTH AMERICA
7/29/2025,1157.6,Hayes Elevator TCI Ltd,Hayes Elevator TCI Ltd
7/29/2025,851.52,Hayes Elevator TCI Ltd,Hayes Elevator TCI Ltd
7/29/2025,619.08,Hayes Elevator TCI Ltd,Hayes Elevator TCI Ltd
7/29/2025,467.33,Hayes Elevator TCI Ltd,Hayes Elevator TCI Ltd
7/29/2025,34.92,TK ELEVADORES MEXICO S.A. DE C.V.,MEXICO
7/29/2025,792.08,TK ELEVADORES PANAMA S.A.,PANAMA S.A
7/29/2025,107.89,TK ELEVADORES PANAMA S.A.,PANAMA S.A
7/29/2025,98306.98,TK ELEVADORES MEXICO S.A. DE C.V.,MEXICO
7/29/2025,266.34,TK ELEVADORES PERU S.A.C.,PERU
7/29/2025,2219.64,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
7/29/2025,183.82,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
7/29/2025,34736.34,TK ELEVADORES PANAMA S.A.,PANAMA S.A
7/29/2025,338.24,THYSSENKRUPP ELEVADORES S.A.,SOUTH AMERICA
7/29/2025,27.32,THYSSENKRUPP ELEVADORES S.A.,SOUTH AMERICA
7/29/2025,11.57,TK ELEVADORES MEXICO S.A. DE C.V.,MEXICO
7/29/2025,1132.23,TK ELEVADORES MEXICO S.A. DE C.V.,MEXICO
7/29/2025,121.58,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
7/29/2025,13419,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
7/29/2025,1506.06,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
7/29/2025,427.8,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
7/29/2025,125.37,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
7/29/2025,1413.54,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
7/29/2025,569.72,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
7/29/2025,7014,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
7/29/2025,2106,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
7/29/2025,1392.64,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
7/29/2025,324.05,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
7/29/2025,215.61,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
7/29/2025,103182,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
7/29/2025,288.52,TK ELEVADORES PANAMA S.A.,PANAMA S.A
7/29/2025,78.95,TK ELEVADORES PANAMA S.A.,PANAMA S.A
7/29/2025,608.1,TK ELEVADORES PANAMA S.A.,PANAMA S.A
7/29/2025,9440187,TK ELEVADORES MEXICO S.A. DE C.V.,MEXICO
7/29/2025,608.1,TK ELEVADORES PANAMA S.A.,PANAMA S.A
7/29/2025,78.95,TK ELEVADORES PANAMA S.A.,PANAMA S.A
7/29/2025,288.52,TK ELEVADORES PANAMA S.A.,PANAMA S.A
7/28/2025,157.39,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
7/28/2025,966.19,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
7/28/2025,78.7,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
7/28/2025,2415.54,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
7/28/2025,1605.91,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
7/28/2025,305132,THYSSENKRUPP ELEVADORES S.A.,SOUTH AMERICA
7/28/2025,447.68,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
7/28/2025,910,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
7/25/2025,104429.92,TK ELEVADORES MEXICO S.A. DE C.V.,MEXICO
7/25/2025,39041.72,TK ELEVADORES PERU S.A.C.,PERU
7/25/2025,50443.86,TK ELEVADORES CHILE S.A.,CHILE
7/25/2025,7382117,TK ELEVADORES MEXICO S.A. DE C.V.,MEXICO
7/25/2025,414.03,TK ELEVADORES PERU S.A.C.,PERU
7/25/2025,1245.39,TK ELEVADORES PERU S.A.C.,PERU
7/25/2025,36014.9,TK ELEVADORES PERU S.A.C.,PERU
7/25/2025,45467.42,TK ELEVADORES URUGUAY SRL,URUGUAY
7/25/2025,39541.53,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
7/25/2025,43966.13,TK ELEVADORES CHILE S.A.,CHILE
7/25/2025,402.04,TK ELEVADORES CHILE S.A.,CHILE
7/25/2025,936.2,TK ELEVADORES CHILE S.A.,CHILE
7/25/2025,6019.84,TK ELEVADORES CHILE S.A.,CHILE
7/25/2025,99122,TK ELEVADORES CHILE S.A.,CHILE
7/25/2025,14971.79,TK ELEVADORES CHILE S.A.,CHILE
7/25/2025,1776.02,TEKNICA ELEVACIÓN,Argentina
7/25/2025,1379.83,TEKNICA ELEVACIÓN,Argentina
7/25/2025,391.16,TEKNICA ELEVACIÓN,Argentina
7/25/2025,32.53,TEKNICA ELEVACIÓN,Argentina
7/25/2025,231.98,TEKNICA ELEVACIÓN,Argentina
7/25/2025,73.18,TEKNICA ELEVACIÓN,Argentina
7/25/2025,205.14,TEKNICA ELEVACIÓN,Argentina
7/25/2025,1782.59,TEKNICA ELEVACIÓN,Argentina
7/25/2025,26.73,TEKNICA ELEVACIÓN,Argentina
7/25/2025,264.29,TEKNICA ELEVACIÓN,Argentina
7/25/2025,122.95,TEKNICA ELEVACIÓN,Argentina
7/25/2025,228.66,TEKNICA ELEVACIÓN,Argentina
7/25/2025,1163.32,TEKNICA ELEVACIÓN,Argentina
7/25/2025,6851.1,TEKNICA ELEVACIÓN,Argentina
7/25/2025,31445.47,TEKNICA ELEVACIÓN,Argentina
7/25/2025,11208.05,TEKNICA ELEVACIÓN,Argentina
7/25/2025,24.91,TEKNICA ELEVACIÓN,Argentina
7/25/2025,147.53,TEKNICA ELEVACIÓN,Argentina
7/25/2025,498.2,TEKNICA ELEVACIÓN,Argentina
7/25/2025,597.51,TEKNICA ELEVACIÓN,Argentina
7/25/2025,177.3,TEKNICA ELEVACIÓN,Argentina
7/25/2025,2291.62,TEKNICA ELEVACIÓN,Argentina
7/25/2025,60149,TEKNICA ELEVACIÓN,Argentina
7/25/2025,1005.46,TEKNICA ELEVACIÓN,Argentina
7/25/2025,28.17,TEKNICA ELEVACIÓN,Argentina
7/25/2025,14184,TEKNICA ELEVACIÓN,Argentina
7/25/2025,6.02,TEKNICA ELEVACIÓN,Argentina
7/25/2025,1434.46,TEKNICA ELEVACIÓN,Argentina
7/25/2025,303.62,TEKNICA ELEVACIÓN,Argentina
7/25/2025,1742.88,TEKNICA ELEVACIÓN,Argentina
7/25/2025,1302.17,TEKNICA ELEVACIÓN,Argentina
7/25/2025,332.83,TEKNICA ELEVACIÓN,Argentina
7/25/2025,326.54,TEKNICA ELEVACIÓN,Argentina
7/25/2025,157.08,TEKNICA ELEVACIÓN,Argentina
7/25/2025,2216,TEKNICA ELEVACIÓN,Argentina
7/25/2025,1152.27,TEKNICA ELEVACIÓN,Argentina
7/25/2025,293.01,TEKNICA ELEVACIÓN,Argentina
7/25/2025,1538.9,TEKNICA ELEVACIÓN,Argentina
7/25/2025,101.19,TEKNICA ELEVACIÓN,Argentina
7/25/2025,1355.97,TEKNICA ELEVACIÓN,Argentina
7/25/2025,15.47,TEKNICA ELEVACIÓN,Argentina
7/25/2025,15.74,TEKNICA ELEVACIÓN,Argentina
7/25/2025,16.4,TEKNICA ELEVACIÓN,Argentina
7/25/2025,301.3,TEKNICA ELEVACIÓN,Argentina
7/25/2025,231.7,TEKNICA ELEVACIÓN,Argentina
7/25/2025,1409.1,TEKNICA ELEVACIÓN,Argentina
7/25/2025,139.57,TEKNICA ELEVACIÓN,Argentina
7/25/2025,1676.87,TEKNICA ELEVACIÓN,Argentina
7/25/2025,265.34,TEKNICA ELEVACIÓN,Argentina
7/25/2025,28.5,TEKNICA ELEVACIÓN,Argentina
7/25/2025,5137,TEKNICA ELEVACIÓN,Argentina
7/25/2025,658.82,TEKNICA ELEVACIÓN,Argentina
7/25/2025,11739.88,TEKNICA ELEVACIÓN,Argentina
7/25/2025,4865.97,TEKNICA ELEVACIÓN,Argentina
7/25/2025,248.16,TEKNICA ELEVACIÓN,Argentina
7/25/2025,3275.43,TEKNICA ELEVACIÓN,Argentina
7/25/2025,1889.85,TEKNICA ELEVACIÓN,Argentina
7/25/2025,183.87,TEKNICA ELEVACIÓN,Argentina
7/25/2025,20356.01,TEKNICA ELEVACIÓN,Argentina
7/25/2025,47216.21,TK ELEVADORES PERU S.A.C.,PERU
7/25/2025,6986158,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
7/25/2025,1802.07,Hayes Elevator TCI Ltd,Hayes Elevator TCI Ltd
7/25/2025,2088.47,Hayes Elevator TCI Ltd,Hayes Elevator TCI Ltd
7/25/2025,2445.85,Hayes Elevator TCI Ltd,Hayes Elevator TCI Ltd
7/25/2025,16628.78,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
7/25/2025,667112,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
7/25/2025,64861.49,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
7/25/2025,43433.19,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
7/24/2025,172,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
7/24/2025,7163.5,TK ELEVADORES MEXICO S.A. DE C.V.,MEXICO
7/24/2025,243.45,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
7/23/2025,158.2,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
7/23/2025,971.13,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
7/23/2025,2115.27,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
7/23/2025,388.42,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
7/23/2025,27.18,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
7/23/2025,674.45,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
7/23/2025,963.1,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
7/23/2025,107117,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
7/22/2025,346.17,TK ELEVADORES PERU S.A.C.,PERU
7/22/2025,8.9,TK ELEVADORES PERU S.A.C.,PERU
7/22/2025,298.84,TK ELEVADORES PERU S.A.C.,PERU
7/22/2025,4854.04,TK ELEVADORES PERU S.A.C.,PERU
7/22/2025,11.51,TK ELEVADORES PERU S.A.C.,PERU
7/22/2025,11.35,TK ELEVADORES PERU S.A.C.,PERU
7/22/2025,181.43,TK ELEVADORES PERU S.A.C.,PERU
7/22/2025,448.85,TK ELEVADORES PERU S.A.C.,PERU
7/22/2025,282.1,TK ELEVADORES PERU S.A.C.,PERU
7/22/2025,1816.07,TK ELEVADORES PERU S.A.C.,PERU
7/22/2025,457.41,TK ELEVADORES PERU S.A.C.,PERU
7/22/2025,8198,TK ELEVADORES PANAMA S.A.,PANAMA S.A
7/22/2025,62.29,TK ELEVADORES PANAMA S.A.,PANAMA S.A
7/22/2025,95.05,TK ELEVADORES PANAMA S.A.,PANAMA S.A
7/22/2025,673.43,TK ELEVADORES PANAMA S.A.,PANAMA S.A
7/22/2025,1568.9,TK ELEVADORES PANAMA S.A.,PANAMA S.A
7/22/2025,54.78,TK ELEVADORES PANAMA S.A.,PANAMA S.A
7/22/2025,1135,TK ELEVADORES PANAMA S.A.,PANAMA S.A
7/22/2025,66.19,TK ELEVADORES PANAMA S.A.,PANAMA S.A
7/22/2025,36136,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
7/22/2025,223149,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
7/22/2025,1439.14,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
7/22/2025,997.8,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
7/22/2025,48183,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
7/22/2025,299.51,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
7/22/2025,1019.16,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
7/22/2025,121.08,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
7/22/2025,604122,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
7/22/2025,6794.25,TK ELEVADORES PERU S.A.C.,PERU
7/22/2025,26113,TK ELEVADORES PERU S.A.C.,PERU
7/22/2025,963.54,TK ELEVADORES PERU S.A.C.,PERU
7/22/2025,2671.38,TK ELEVADORES PERU S.A.C.,PERU
7/22/2025,49.17,TK ELEVADORES PERU S.A.C.,PERU
7/22/2025,177.98,TK ELEVADORES PERU S.A.C.,PERU
7/22/2025,659.81,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
7/22/2025,1602.83,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
7/22/2025,2187.61,TK ELEVADORES PERU S.A.C.,PERU
7/22/2025,26.14,TK ELEVADORES PERU S.A.C.,PERU
7/22/2025,161.35,TK ELEVADORES PERU S.A.C.,PERU
7/22/2025,234145,TK ELEVADORES PERU S.A.C.,PERU
7/22/2025,304.35,TK ELEVADORES PERU S.A.C.,PERU
7/22/2025,217.69,TK ELEVADORES PERU S.A.C.,PERU
7/22/2025,243,TK ELEVADORES PERU S.A.C.,PERU
7/22/2025,4521.16,TK ELEVADORES CHILE S.A.,CHILE
7/22/2025,23115,TK ELEVADORES CHILE S.A.,CHILE
7/22/2025,875.33,TK ELEVADORES CHILE S.A.,CHILE
7/22/2025,668.76,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
7/22/2025,106.79,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
7/22/2025,1026.17,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
7/22/2025,468.59,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
7/22/2025,1784.37,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
7/22/2025,157.12,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
7/22/2025,104.12,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
7/22/2025,29.37,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
7/22/2025,158.74,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
7/22/2025,1733.76,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
7/22/2025,19019.7,TK ELEVADORES MEXICO S.A. DE C.V.,MEXICO
7/22/2025,54.78,TK ELEVADORES MEXICO S.A. DE C.V.,MEXICO
7/22/2025,9.73,TK ELEVADORES PANAMA S.A.,PANAMA S.A
7/22/2025,181.43,TK ELEVADORES PANAMA S.A.,PANAMA S.A
7/22/2025,172.42,TK ELEVADORES CENTROAMERICA S.A,CENTROAMERICA
7/22/2025,567.2,TK ELEVADORES CENTROAMERICA S.A,CENTROAMERICA
7/22/2025,817.38,TK ELEVADORES CENTROAMERICA S.A,CENTROAMERICA
7/22/2025,1018.66,TK ELEVADORES CENTROAMERICA S.A,CENTROAMERICA
7/22/2025,99.84,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
